fuente,external_id,nombre,descripcion,categoria,tipo_plantilla,municipio,territorio,direccion,lat,lng,telefono,email,website,es_lluvia,es_carrito,es_cambiador,es_silla_ruedas,es_mascotas,edad_minima,fecha_inicio,fecha_fin,lugar,precio,imagen_url,tipo_evento
,https://www.kulturklik.euskadi.eus/evento/2026/06/10/ariane/webkklik00-detalle/es/,"Nosferatu 2026: ""Ariane""",,evento_cultural,Evento cultural,Donostia / San Sebastián,gipuzkoa,"Plaza de las Cigarreras, 1",43.316777,-1.975626,,,https://www.kulturklik.euskadi.eus/evento/2026/06/10/ariane/webkklik00-detalle/es/,True,True,False,True,False,6,10/06/2026,10/06/2026,Tabakalera,"4,50 ?",/contenidos/evento/2026030705054299/es_def/images/5.jpg,Proyección audiovisual
,https://www.kulturklik.euskadi.eus/evento/2026/06/17/el-heroe-solitario/webkklik00-detalle/es/,"Nosferatu 2026: ""El héroe solitario""",,evento_cultural,Evento cultural,Donostia / San Sebastián,gipuzkoa,"Plaza de las Cigarreras, 1",43.316777,-1.975626,,,https://www.kulturklik.euskadi.eus/evento/2026/06/17/el-heroe-solitario/webkklik00-detalle/es/,True,True,False,False,False,6,17/06/2026,17/06/2026,Tabakalera,"4,50 ?",/contenidos/evento/2026030705055071/es_def/images/4.jpg,Proyección audiovisual
,https://www.kulturklik.euskadi.eus/evento/2026/06/24/con-faldas-y-a-lo-loco/webkklik00-detalle/es/,"Nosferatu 2026: ""Con faldas y a lo loco""",,evento_cultural,Evento cultural,Donostia / San Sebastián,gipuzkoa,"Plaza de las Cigarreras, 1",43.316777,-1.975626,,,https://www.kulturklik.euskadi.eus/evento/2026/06/24/con-faldas-y-a-lo-loco/webkklik00-detalle/es/,True,False,False,False,False,4,24/06/2026,24/06/2026,Tabakalera,"4,50 ?",/contenidos/evento/2026030705055749/es_def/images/3.jpg,Proyección audiovisual
,https://www.kulturklik.euskadi.eus/evento/2026/08/12/programa-fiestas-de-amurrio-2026-12-16-agosto-/webkklik00-detalle/es/,Programa Fiestas de Amurrio 2026 (12-17 agosto),,evento_cultural,Evento cultural,Amurrio,araba,,43.052649,-3.001022,,,https://www.kulturklik.euskadi.eus/evento/2026/08/12/programa-fiestas-de-amurrio-2026-12-16-agosto-/webkklik00-detalle/es/,False,True,False,False,False,2,12/08/2026,17/08/2026,,,/contenidos/evento/2026030910493792/es_def/images/ProgramaFiestasdeAmurrio2026.jpg,fiestas
,https://www.kulturklik.euskadi.eus/evento/2026/08/08/programa-fiestas-de-la-blanca-2026-en-vitoria-gasteiz/webkklik00-detalle/es/,Programa Fiestas de La Blanca 2026 en Vitoria-Gasteiz,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.846718,-2.671635,,,https://www.kulturklik.euskadi.eus/evento/2026/08/08/programa-fiestas-de-la-blanca-2026-en-vitoria-gasteiz/webkklik00-detalle/es/,False,True,False,False,False,0,08/08/2026,09/08/2026,,Gratis,/contenidos/evento/2026030911544326/es_def/images/ProgramaFiestasdeLaBlanca2026enVitoriaGasteiz.jpg,fiestas
,https://www.kulturklik.euskadi.eus/evento/2026/03/09/certamen-de-poesia-ernestina-de-champourcin-2026/webkklik00-detalle/es/,Certamen de Poesía Ernestina de Champourcín 2026,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.846718,-2.671635,,,https://www.kulturklik.euskadi.eus/evento/2026/03/09/certamen-de-poesia-ernestina-de-champourcin-2026/webkklik00-detalle/es/,True,True,False,False,False,4,09/03/2026,10/06/2026,,,/contenidos/evento/2026030913104236/es_def/images/28.jpg,Concurso
,https://www.kulturklik.euskadi.eus/evento/2026/06/12/entradas-opera-magna-+-after-lapse-30-de-mayo-sala-azkena-/webkklik00-detalle/es/,Entradas Opera Magna + After Lapse (30 de mayo - Sala Azkena),,evento_cultural,Evento cultural,Bilbao,bizkaia,"Ibañez de Bilbao, 26",43.263603,-2.929774,,,https://www.kulturklik.euskadi.eus/evento/2026/06/12/entradas-opera-magna-+-after-lapse-30-de-mayo-sala-azkena-/webkklik00-detalle/es/,True,True,False,True,False,4,12/06/2026,12/06/2026,Azkena,15 / 20 ?,/contenidos/evento/2026030914043522/es_def/images/32.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/11/07/puroindie-tributo-bandas-indie-/webkklik00-detalle/es/,PuroIndie (tributo bandas indie),,evento_cultural,Evento cultural,Bilbao,bizkaia,"Ibañez de Bilbao, 26",43.263603,-2.929774,,,https://www.kulturklik.euskadi.eus/evento/2026/11/07/puroindie-tributo-bandas-indie-/webkklik00-detalle/es/,False,True,False,True,False,8,07/11/2026,07/11/2026,Azkena,15 / 18 ?,/contenidos/evento/2026030914135805/es_def/images/34.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/05/25/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,"""De Bizkaia de toda la vida"" (exposición itinerante)",,evento_cultural,Evento cultural,Leioa,bizkaia,,43.32580207042292,-2.987508773803711,,,https://www.kulturklik.euskadi.eus/evento/2026/05/25/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,True,True,False,True,False,6,25/05/2026,08/06/2026,,Gratis,/contenidos/evento/2026031008142756/es_def/images/54456456456.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/06/15/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,"""De Bizkaia de toda la vida"" (exposición itinerante)",,evento_cultural,Evento cultural,Balmaseda,bizkaia,,43.192866,-3.196942,,,https://www.kulturklik.euskadi.eus/evento/2026/06/15/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,True,True,False,False,False,4,15/06/2026,30/06/2026,,Gratis,/contenidos/evento/2026031008150703/es_def/images/54456456456.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/09/10/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,"""De Bizkaia de toda la vida"" (exposición itinerante)",,evento_cultural,Evento cultural,Muskiz,bizkaia,,43.323224,-3.110455,,,https://www.kulturklik.euskadi.eus/evento/2026/09/10/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,True,True,True,True,False,4,10/09/2026,25/09/2026,,Gratis,/contenidos/evento/2026031008153653/es_def/images/54456456456.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/10/02/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,"""De Bizkaia de toda la vida"" (exposición itinerante)",,evento_cultural,Evento cultural,Urduña/Orduña,bizkaia,,42.994449,-3.009622,,,https://www.kulturklik.euskadi.eus/evento/2026/10/02/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,True,True,False,True,False,6,02/10/2026,16/10/2026,,Gratis,/contenidos/evento/2026031008160262/es_def/images/54456456456.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/10/20/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,"""De Bizkaia de toda la vida"" (exposición itinerante)",,evento_cultural,Evento cultural,Ermua,bizkaia,,43.186642,-2.502607,,,https://www.kulturklik.euskadi.eus/evento/2026/10/20/de-bizkaia-de-toda-la-vida-exposicion-itinerante-/webkklik00-detalle/es/,True,True,True,True,False,4,20/10/2026,03/11/2026,,Gratis,/contenidos/evento/2026031008162160/es_def/images/54456456456.jpg,Exposición
,https://www.kulturklik.euskadi.eus/evento/2026/08/06/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-soziedad-alkoholika/webkklik00-detalle/es/,Fiestas de La Blanca 2026 en Vitoria-Gasteiz: SOZIEDAD ALKOHOLIKA,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.845618,-2.670277,,,https://www.kulturklik.euskadi.eus/evento/2026/08/06/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-soziedad-alkoholika/webkklik00-detalle/es/,False,False,False,True,False,6,06/08/2026,06/08/2026,Plaza de los Fueros (Vitoria-Gasteiz),Gratis,/contenidos/evento/2026031009295862/es_def/images/SOZIEDADALKOHOLICA.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/08/04/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-etzakit/webkklik00-detalle/es/,Fiestas de La Blanca 2026 en Vitoria-Gasteiz: ETZAKIT,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.845618,-2.670277,,,https://www.kulturklik.euskadi.eus/evento/2026/08/04/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-etzakit/webkklik00-detalle/es/,False,False,True,True,False,8,04/08/2026,04/08/2026,Plaza de los Fueros (Vitoria-Gasteiz),Gratis,/contenidos/evento/2026031009333954/es_def/images/10.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/08/05/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-leire-martinez/webkklik00-detalle/es/,Fiestas de La Blanca 2026 en Vitoria-Gasteiz: LEIRE MARTÍNEZ,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.845618,-2.670277,,,https://www.kulturklik.euskadi.eus/evento/2026/08/05/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-leire-martinez/webkklik00-detalle/es/,True,False,True,True,False,8,05/08/2026,05/08/2026,Plaza de los Fueros (Vitoria-Gasteiz),Gratis,/contenidos/evento/2026031009393762/es_def/images/11.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/08/07/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-neomak/webkklik00-detalle/es/,Fiestas de La Blanca 2026 en Vitoria-Gasteiz: NEOMAK,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.845618,-2.670277,,,https://www.kulturklik.euskadi.eus/evento/2026/08/07/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-neomak/webkklik00-detalle/es/,True,False,False,False,False,4,07/08/2026,07/08/2026,Plaza de los Fueros (Vitoria-Gasteiz),Gratis,/contenidos/evento/2026031009443382/es_def/images/44.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/08/08/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-celtas-cortos/webkklik00-detalle/es/,Fiestas de La Blanca 2026 en Vitoria-Gasteiz: CELTAS CORTOS,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,,42.845618,-2.670277,,,https://www.kulturklik.euskadi.eus/evento/2026/08/08/fiestas-de-la-blanca-2026-en-vitoria-gasteiz-celtas-cortos/webkklik00-detalle/es/,False,True,False,True,False,4,08/08/2026,08/08/2026,Plaza de los Fueros (Vitoria-Gasteiz),Gratis,/contenidos/evento/2026031009472895/es_def/images/12.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/12/20/sara-baras-infinita-/webkklik00-detalle/es/,"Sara Baras: ""Infinita""",,evento_cultural,Evento cultural,Pamplona/Iruña,,"Plaza Baluarte, s/n",42.8148587900543,-1.64674758911132,,,https://www.kulturklik.euskadi.eus/evento/2026/12/20/sara-baras-infinita-/webkklik00-detalle/es/,True,False,True,False,False,6,20/12/2026,20/12/2026,Auditorio Baluarte,45 / 68 ?,/contenidos/evento/2026031013432796/es_def/images/sarabaras.jpg,Danza
,https://www.kulturklik.euskadi.eus/evento/2026/06/13/entradas-concierto-martin-13-de-junio-bilbao-/webkklik00-detalle/es/,Entradas concierto MARTIN (13 de junio - Bilbao),,evento_cultural,Evento cultural,Bilbao,bizkaia,"Telleria, 27 (Bolueta)",43.250098,-2.899727,,,https://www.kulturklik.euskadi.eus/evento/2026/06/13/entradas-concierto-martin-13-de-junio-bilbao-/webkklik00-detalle/es/,True,False,False,False,False,8,13/06/2026,13/06/2026,Santana 27 - Fever,Preventa 11 de marzo / Venta oficial 12 de marzo,/contenidos/evento/2026031013591998/es_def/images/33.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/07/sanseestabien-durante-la-guerra-civil/webkklik00-detalle/es/,"""Sanseestabien"" durante la Guerra Civil",,evento_cultural,Evento cultural,Donostia / San Sebastián,gipuzkoa,"Plaza Zuloaga, 1",43.324954,-1.984927,,,https://www.kulturklik.euskadi.eus/evento/2026/06/07/sanseestabien-durante-la-guerra-civil/webkklik00-detalle/es/,True,False,False,False,False,8,07/06/2026,07/06/2026,Museo San Telmo,Gratis,/contenidos/evento/2026031105060259/es_def/images/1.jpg,Conferencia
,https://www.kulturklik.euskadi.eus/evento/2027/01/09/entradas-walls-9-de-enero-bilbao-/webkklik00-detalle/es/,Entradas WALLS (9 de enero - Bilbao),,evento_cultural,Evento cultural,Bilbao,bizkaia,"Telleria, 27 (Bolueta)",43.250098,-2.899727,,,https://www.kulturklik.euskadi.eus/evento/2027/01/09/entradas-walls-9-de-enero-bilbao-/webkklik00-detalle/es/,True,False,False,False,False,4,09/01/2027,09/01/2027,Santana 27 - Fever,38 ?,/contenidos/evento/2026031108243128/es_def/images/4.jpg,Concierto
,https://www.kulturklik.euskadi.eus/evento/2026/06/04/act-festival-2026/webkklik00-detalle/es/,Programa ACT Festival 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.262018,-2.930798,,,https://www.kulturklik.euskadi.eus/evento/2026/06/04/act-festival-2026/webkklik00-detalle/es/,True,True,False,True,False,2,03/06/2026,06/06/2026,Barakaldo y,,/contenidos/evento/2026031110010485/es_def/images/ACTFestival2026.jpg,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/06/24/programa-lekuz-leku-2026/webkklik00-detalle/es/,Programa Lekuz Leku 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/06/24/programa-lekuz-leku-2026/webkklik00-detalle/es/,False,True,False,True,False,6,24/06/2026,27/06/2026,,Gratis,,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/06/29/programa-bilboko-kalealdia-2026/webkklik00-detalle/es/,Programa Bilboko Kalealdia 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/06/29/programa-bilboko-kalealdia-2026/webkklik00-detalle/es/,False,False,False,False,False,2,29/06/2026,04/07/2026,,Gratis,/contenidos/evento/2026031110041238/es_def/images/BilbokoKalealdia2026.jpg,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/10/15/programa-bad-bilbao-2026-festival-de-teatro-y-danza-contemporanea/webkklik00-detalle/es/,Programa BAD Bilbao 2026 - Festival de Teatro y Danza Contemporánea,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/10/15/programa-bad-bilbao-2026-festival-de-teatro-y-danza-contemporanea/webkklik00-detalle/es/,False,False,True,False,False,4,15/10/2026,25/10/2026,,,/contenidos/evento/2026031110061738/es_def/images/ProgramaBADBilbao2026.jpg,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/10/28/basquedok-festival-2026-festival-de-fotografia-documental-del-pais-vasco/webkklik00-detalle/es/,BasqueDok Festival 2026 - Festival de Fotografía Documental del País Vasco,,evento_cultural,Evento cultural,Bilbao,bizkaia,"Plaza Arriquibar, 4",43.259799744293,-2.93714761734008,,,https://www.kulturklik.euskadi.eus/evento/2026/10/28/basquedok-festival-2026-festival-de-fotografia-documental-del-pais-vasco/webkklik00-detalle/es/,True,False,False,False,False,4,28/10/2026,01/11/2026,AZ Azkuna Zentroa,,,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/05/29/feria-del-libro-de-bilbao-2026-programa-/webkklik00-detalle/es/,Feria del Libro de Bilbao 2026 (Programa),,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.261164,-2.923589,,,https://www.kulturklik.euskadi.eus/evento/2026/05/29/feria-del-libro-de-bilbao-2026-programa-/webkklik00-detalle/es/,False,True,False,True,False,4,29/05/2026,06/06/2026,Arenal,,/contenidos/evento/2026031110114746/es_def/images/FeriadelLibrodeBilbao2026.jpg,Feria
,https://www.kulturklik.euskadi.eus/evento/2026/06/22/programa-zinegoak-2026/webkklik00-detalle/es/,Programa Zinegoak 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/06/22/programa-zinegoak-2026/webkklik00-detalle/es/,False,False,False,True,False,2,22/06/2026,29/06/2026,,,/contenidos/evento/2026031110181048/es_def/images/ProgramaZinegoak2026.jpg,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/10/15/programa-festival-internacional-de-cine-invisible-film-sozialak-2026/webkklik00-detalle/es/,Programa Festival Internacional de Cine Invisible Film Sozialak 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,"Plaza Arriquibar, 4",43.259799744293,-2.93714761734008,,,https://www.kulturklik.euskadi.eus/evento/2026/10/15/programa-festival-internacional-de-cine-invisible-film-sozialak-2026/webkklik00-detalle/es/,True,True,False,True,False,2,15/10/2026,22/10/2026,AZ Azkuna Zentroa,,,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/10/19/programa-zinemakumeak-gara-2026/webkklik00-detalle/es/,Programa Zinemakumeak gara! 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/10/19/programa-zinemakumeak-gara-2026/webkklik00-detalle/es/,False,True,True,False,True,4,19/10/2026,31/10/2026,,,,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/11/11/homeless-film-festival-2026/webkklik00-detalle/es/,Homeless Film Festival 2026,,evento_cultural,Evento cultural,Bilbao,bizkaia,"Avenida Abandoibarra, 3",43.268471,-2.93773,,,https://www.kulturklik.euskadi.eus/evento/2026/11/11/homeless-film-festival-2026/webkklik00-detalle/es/,True,True,False,True,False,4,11/11/2026,12/11/2026,Bizkaia Aretoa,,,Festivales (Gazteinformazioa)
,https://www.kulturklik.euskadi.eus/evento/2026/08/22/programa-aste-nagusia-2026-fiestas-de-bilbao-2026-/webkklik00-detalle/es/,Programa Aste Nagusia 2026 (Fiestas de Bilbao 2026),,evento_cultural,Evento cultural,Bilbao,bizkaia,,43.256963,-2.923441,,,https://www.kulturklik.euskadi.eus/evento/2026/08/22/programa-aste-nagusia-2026-fiestas-de-bilbao-2026-/webkklik00-detalle/es/,False,False,False,True,False,2,22/08/2026,30/08/2026,,,/contenidos/evento/2026031110524685/es_def/images/ProgramaAsteNagusia2026.jpg,fiestas
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/geuretik-sortuak-kolapsoa-/webkklik00-detalle/es/,"Geuretik sortuak: ""Kolapsoa""",,evento_cultural,Evento cultural,Zumarraga,gipuzkoa,"Jai Alai kalea, z/g",43.0898580605163,-2.31420993804931,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/geuretik-sortuak-kolapsoa-/webkklik00-detalle/es/,True,True,True,True,False,6,05/06/2026,05/06/2026,Zelai Arizti Aretoa,10 ?,/contenidos/evento/2026031113550187/es_def/images/20.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/19/mejor-no-decirlo/webkklik00-detalle/es/,Mejor no decirlo,,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/19/mejor-no-decirlo/webkklik00-detalle/es/,True,False,False,True,False,4,19/06/2026,19/06/2026,Félix Petite Antzokia,18 ?,/contenidos/evento/2026031205005144/es_def/images/46.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/27/el-rey-de-la-farandula/webkklik00-detalle/es/,"""El rey de la farándula""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/27/el-rey-de-la-farandula/webkklik00-detalle/es/,True,False,False,False,False,4,27/06/2026,27/06/2026,Félix Petite Antzokia,18 ?,/contenidos/evento/2026031205011585/es_def/images/49.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/03/la-casa-vacia/webkklik00-detalle/es/,"Dantza Sarean 2026: ""La casa vacía""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/03/la-casa-vacia/webkklik00-detalle/es/,True,True,False,True,False,6,03/06/2026,03/06/2026,Félix Petite Antzokia,15 ?,/contenidos/evento/2026031205012338/es_def/images/48.jpg,Danza
,https://www.kulturklik.euskadi.eus/evento/2026/06/05/malquerida/webkklik00-detalle/es/,"""Malquerida""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/05/malquerida/webkklik00-detalle/es/,True,False,False,True,False,6,05/06/2026,05/06/2026,Félix Petite Antzokia,,/contenidos/evento/2026031205013824/es_def/images/40.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/18/el-juego-de-la-boca/webkklik00-detalle/es/,"""El juego de la boca""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Alberto Schommer, 10",42.8369228280393,-2.66615867614746,,,https://www.kulturklik.euskadi.eus/evento/2026/06/18/el-juego-de-la-boca/webkklik00-detalle/es/,True,True,True,True,False,6,18/06/2026,18/06/2026,Teatro Jesús Ibáñez de Matauco,15 ?,/contenidos/evento/2026031205014577/es_def/images/47.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/20/mejor-no-decirlo/webkklik00-detalle/es/,"""Mejor no decirlo""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/20/mejor-no-decirlo/webkklik00-detalle/es/,True,False,False,True,False,6,20/06/2026,20/06/2026,Félix Petite Antzokia,24 ?,/contenidos/evento/2026031205015296/es_def/images/46.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/08/01/we-love-disco/webkklik00-detalle/es/,"""We love disco""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/08/01/we-love-disco/webkklik00-detalle/es/,True,False,False,False,False,4,01/08/2026,01/08/2026,Félix Petite Antzokia,30 ?,/contenidos/evento/2026031205020679/es_def/images/33.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/25/una-madre-de-pelicula/webkklik00-detalle/es/,"Toni Acosta: ""Una madre de película""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/25/una-madre-de-pelicula/webkklik00-detalle/es/,True,False,False,True,False,4,25/06/2026,25/06/2026,Félix Petite Antzokia,24 ?,/contenidos/evento/2026031205022843/es_def/images/44.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/26/una-madre-de-pelicula/webkklik00-detalle/es/,"Toni Acosta: ""Una madre de película""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/26/una-madre-de-pelicula/webkklik00-detalle/es/,True,True,False,False,False,6,26/06/2026,26/06/2026,Félix Petite Antzokia,18 ?,/contenidos/evento/2026031205031238/es_def/images/44.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/06/malquerida/webkklik00-detalle/es/,"""Malquerida""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/06/malquerida/webkklik00-detalle/es/,True,False,False,True,False,6,06/06/2026,06/06/2026,Félix Petite Antzokia,24 ?,/contenidos/evento/2026031205032639/es_def/images/40.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/08/06/la-pasion-infinita/webkklik00-detalle/es/,"""La pasión infinita""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/08/06/la-pasion-infinita/webkklik00-detalle/es/,True,True,True,False,False,6,06/08/2026,06/08/2026,Félix Petite Antzokia,24 ?,/contenidos/evento/2026031205035451/es_def/images/25.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/08/07/dulcinea/webkklik00-detalle/es/,"""Dulcinea""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/08/07/dulcinea/webkklik00-detalle/es/,True,False,True,True,False,6,07/08/2026,07/08/2026,Félix Petite Antzokia,24 ?,/contenidos/evento/2026031205040085/es_def/images/37.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/07/18/no-tengo-remedio/webkklik00-detalle/es/,"David Navarro: ""No tengo remedio""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/07/18/no-tengo-remedio/webkklik00-detalle/es/,True,True,False,True,False,4,18/07/2026,18/07/2026,Félix Petite Antzokia,22 ?,/contenidos/evento/2026031205041491/es_def/images/35.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/07/31/we-love-disco/webkklik00-detalle/es/,"""We love disco""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/07/31/we-love-disco/webkklik00-detalle/es/,True,False,True,True,False,4,31/07/2026,31/07/2026,Félix Petite Antzokia - (Teatro Félix Petite (Centro Cívico Ibaiondo)),30 ?,/contenidos/evento/2026031205042848/es_def/images/33.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/07/30/we-love-disco/webkklik00-detalle/es/,"""We love disco""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/07/30/we-love-disco/webkklik00-detalle/es/,True,False,False,True,False,6,30/07/2026,30/07/2026,Félix Petite Antzokia,30 ?,/contenidos/evento/2026031205045749/es_def/images/33.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/07/17/el-show-de-ignatius/webkklik00-detalle/es/,"""El show de Ignatius""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/07/17/el-show-de-ignatius/webkklik00-detalle/es/,True,True,False,True,False,4,17/07/2026,17/07/2026,Félix Petite Antzokia,22 ?,/contenidos/evento/2026031205052848/es_def/images/29.jpg,Teatro
,https://www.kulturklik.euskadi.eus/evento/2026/06/11/ultimatum/webkklik00-detalle/es/,"Dantza Sarean 2026: ""Ultimatum""",,evento_cultural,Evento cultural,Vitoria-Gasteiz,araba,"Landaberde, 31",42.867755215284,-2.69577026367187,,,https://www.kulturklik.euskadi.eus/evento/2026/06/11/ultimatum/webkklik00-detalle/es/,True,False,False,False,False,8,11/06/2026,11/06/2026,Félix Petite Antzokia,15 ?,,Danza
